account_number,account_status_desc,card_number,card_status_desc,card_id,program_id,program_name,product_id,product_desc,processor,opening_balance,as_of_date,person_id,first_name,last_name,ssn,dob,address_1,address_2,state,city,zip,country,phone_1,email,age
"B$_C_tkcm","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_tki2","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_tkrb","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_tnau","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_tnb3","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_to2r","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_tojm","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_tot4","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_trl4","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ttdf","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_tu64","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_tudw","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_tvfg","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_tyrx","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_tyy4","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_tzt5","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_tzx2","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_u3jn","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_u3qf","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_u4e4","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_u6oo","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_u6pt","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ue2h","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ueeh","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ueni","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_uf5i","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_uga5","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ujom","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ukaj","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ukfd","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_ulcz","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_uokr","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_upyc","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_urqw","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_usm6","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_uv4c","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_uvtm","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_uwiv","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_uwyj","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_uxq3","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_uyvf","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_uzja","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_v2wy","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_v3qk","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_v4nv","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vadj","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vajf","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vc2p","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vcbl","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vcve","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vdlc","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vdq4","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_veoo","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_verb","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vffk","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vguf","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vhhh","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vikv","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vizf","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vjdw","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vkqu","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vlvb","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vn2r","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vncw","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vpqa","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vqku","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vquw","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vqyn","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vr52","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vrjo","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vsyl","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vv4i","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vvdz","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vwbe","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vyfd","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vyqa","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_vyqo","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_w4wk","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_w4ww","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_w6tj","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wbhz","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wbo3","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wdzh","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wflq","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_whim","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_whjz","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wibd","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wiym","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wk5s","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wl6j","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wlcw","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wnwh","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wnxu","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wolc","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_woop","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wqmw","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wqxb","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wr6k","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wrrx","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wrxj","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wtxr","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_wyr3","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_x3kb","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_x4ye","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xa2j","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xa6t","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xb6y","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xcgd","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xcks","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xd2d","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xecs","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xfjb","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xhny","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xikr","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xjnw","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xk6y","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xkl3","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xme4","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xu5e","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xubd","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xxgh","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xydj","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xyee","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xz6o","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_xzaz","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_y3mv","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_y3pd","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_y3rh","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_y4o6","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_y5bg","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_y5ic","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_y6qv","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_yaac","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_yagt","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_yeg2","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_yg2q","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_yg6e","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_yhrs","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_yhsu","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_yif3","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_yjjb","","","","","","","","","","0","","","","","","","","","","","","","","","0"
"B$_C_yjoz","","","","","","","","","","0","","","","","","","","","","","","","","","0"
